85,0.805148840020722,"Desconto em Folha - Particular;;""000001""",b'desconto',b'111111111111111111',b'000001'
85,0.805148840020722,"Desconto em Folha - Particular;""111111111111111111"";""000001""",b'desconto',b'111111111111111111',b'000001'
1996,,"DESENBAHIA;""15163587000127 "";""402052""",,,
1997,,"DI THIENE SAUDE; 03716162000119 ;""411230""",,,
1998,,"DISBEL;"""";""000011""",,,
1999,,"DISMED; 00464676000136 ;""357201""",,,
2000,,"DIVICOM ADMINISTRADORA DE BENEFÍCIOS LTDA;""04617017000143 "";""415286""",,,
407,0.9792357,"DIVICOM ADMINISTRADORA DE PLANOS DE SA?DE LTDA. ;?04617017000143 ;""415286""",b'divicom administradora de planos de sa?de ltda.',b'?04617017000143',b'415286'
407,0.9792357,"DIVICOM ADMINISTRADORA DE PLANOS DE SAÚDE LTDA.; 04617017000143;""415286""",b'divicom administradora de planos de sa?de ltda.',b'?04617017000143',b'415286'
408,0.7197118357629637,"DIX;;""999999""",b'dix',b'',b'326305'
408,0.7475177163435498,"DIX;"""";""326305""",b'dix',b'',b'326305'
408,0.7475177163435498,"Dix;"""";""555555""",b'dix',b'',b'326305'
2001,,"DIX - AMICO;""51.722.957/0080-86"";""306622""",,,
2002,,"DIX AMICO;;""43""",,,
2003,,"Dix Dermatologista;""51.722.957/0080-86"";""306622""",,,
2004,,"DIX HEALTH;""51.722.957/0080-86"";""306622""",,,
2005,,"DIX Plena;;""999999""",,,
2006,,"DIX SAÚDE;;""323541""",,,
2007,,"DIX/AMIL/INTERMEDIARIO;;""306622""",,,
2008,,"DIX/DSPVIPIND/HEALTH/DIX/RB/HEALTH P/G/P;""51722957000182"";""306622""",,,
409,0.56814814,"DIXAMICO ; 51722957000182 ;""306622""",b'dixamico',b'51722957000182',b'306622'
409,0.56814814,"DIXAMICO SAUDE; 01734531000170 ;""362921""",b'dixamico',b'51722957000182',b'306622'
2009,,"DOCCTOR MED CASCAVEL;""31.260.803/0001-77"";-",,,
2010,,"Docctormed;""000000000000000000"";""000000""",,,
2011,,"DOCTOR CLIN ;""13.812.911/0001-65"";""349682""",,,
2012,,"DOCTOR CLIN PLANOS DE SA?DE ;?01387625000110 ;""349682""",,,
2013,,"Doctor Clin Saúde Integrada;""01.387.625/0001-10"";""349682""",,,
86,0.7879707675754338,"Doctor Prime;"""";""999999""",b'doctor prime',b'000000000000000000',b'-'
86,0.7100644408700281,"Doctor Prime;""000000000000000000"";""000000""",b'doctor prime',b'000000000000000000',b'-'
86,0.7753723773905079,"Doctor Prime;""11.230.490/0001-39"";-",b'doctor prime',b'000000000000000000',b'-'
2014,,"Domiciliar;""111111111111111111"";""000000""",,,
410,0.9088467,"DONA SA?DE. ;?30505523000150 ;""365645""",b'dona sa?de.',b'?30505523000150',b'365645'
410,0.9088467,"DONA SAÚDE.;""30505523000150 "";""365645""",b'dona sa?de.',b'?30505523000150',b'365645'
2015,,"DONA ZELIA;;""001500""",,,
411,0.96636873,"DOURAMED - SEGURO SA?DE ;?15480130000146 ;""319368""",b'douramed - seguro sa?de',b'?15480130000146',b'319368'
411,0.96636873,"DOURAMED - SEGURO SAÚDE;""15480130000146 "";""319368""",b'douramed - seguro sa?de',b'?15480130000146',b'319368'
87,0.8088670877121298,"Doutor Já;""000000000000000000"";""000000""",b'doutor ja',b'19068792000164',b'000000'
87,0.8463410363581444,"Doutor Já;""19.068.792/0001-64"";""000000""",b'doutor ja',b'19068792000164',b'000000'
87,0.8780869390546534,"Doutor Já;""19068792000164"";""000001""",b'doutor ja',b'19068792000164',b'000000'
2016,,"DOUTOR JÁ - DOAÇÃO - CONSULTA;""111111111111111111"";""111111""",,,
2017,,"DOUTOR JÁ - PARTICULAR;""111111111111111111"";""111111""",,,
2018,,"Doutor123 ;""67187070000171 "";""671870""",,,
2019,,"DPN RUN;""22.706.577/0001-56"";""22706""",,,
412,0.8122594930457255,"DPVAT;;""111111""",b'dpvat',b'1111111111111',b'77'
412,0.8531672931751533,"DPVAT;;""77""",b'dpvat',b'1111111111111',b'77'
412,0.8122594930457255,"DPVAT;""1111111111111"";""123456""",b'dpvat',b'1111111111111',b'77'
413,0.6419838363655841,"DR de Todos;""26786543000170"";""000000""",b'dr. de todos',b'26786543000170',b'000000'
2020,,"DR EXAME - JD ANGELA / SÃO BENTO;""28.526.839/0001-87"";""000000""",,,
2021,,"DR EXAME - PRAÇA DA ARVORE;""31437335/0001-03"";""000000""",,,
2022,,"DR EXAME TATUAPÉ;""31781316/0001-91"";""000000""",,,
2023,,"Dr Gabbai;;""012345""",,,
414,0.9915925,"Dr. Atende;""0000"";""0000""",b'dr. atende',b'0000',b'0000'
414,0.9915925,"Dr. Atende;""0000"";""000000""",b'dr. atende',b'0000',b'0000'
2024,,"DR. BENEFÍCIO;""22.581.073/0001-57"";""00000""",,,
2025,,"DR. CLAUDIO CUNHA- MEDICINA DO TRABALHO;"""";""123456""",,,
413,0.8826935926837992,"Dr. de Todos; 26786543000170;""000000""",b'dr. de todos',b'26786543000170',b'000000'
413,0.6598201511988118,"DR. DE TODOS;""26786543/0001-70"";-",b'dr. de todos',b'26786543000170',b'000000'
2026,,"DR. EXAME;""30",293,"371/0001-70"";xxxxxx",,,
2027,,"DR. RUY CAL;;""999999""",,,
2028,,"DR. SORRISO;""04160395000140 "";""416746""",,,
2029,,"DR.ANGELO  VASCO - MEDICINA DO TRABALHO;;""123456""",,,
2030,,"DRAGABRAS SERVIÇO DE DRAGAGEM;""08.202.938/0001-04"";""505149""",,,
2031,,"DREI; 01750241000110 ;""337706""",,,
2032,,"DSM; 00989799000190 ;""301299""",,,
2033,,"DW SEGURANCA E MEDICINA DO TRABALHO LTDA -ME;""23065111000181"";-",,,
415,0.8011059,"E SAUDE CARD;""28097267/0001-68 "";""000000""",b'e saude card',b'28097267/0001-68',b'000000'
2034,,"E&E;""01212295000122"";""999999""",,,
416,0.96059424,"E&E ADMINISTRA??O E CONSULTORIA EM PLANOS DE SA?DE S/C LTDA ;?01212295000122 ;""309168""",b'e&e administra??o e consultoria em planos de sa?de s/c ltda',b'?01212295000122',b'309168'
416,0.96059424,"E&E ADMINISTRAÇÃO E CONSULTORIA EM PLANOS DE SAÚDE S/C LTDA; 01212295000122 ;""309168""",b'e&e administra??o e consultoria em planos de sa?de s/c ltda',b'?01212295000122',b'309168'
2035,,"E&E CLICK AUTOMOTIVA INDUSTRIAL;"""";""000000""",,,
2036,,"E&E LOG &PRINT GRÁFICA E LOGISTICAS/A;"""";""000000""",,,
2037,,"E&e TMD FRICTION DO BRASIL;"""";""000000""",,,
2038,,"E-NOVA ODONTOLOGIA LTDA; 06998051000130 ;""415227""",,,
415,0.8011059,"E-SAUDE CARD;""28.097.267/0001-68"";-",b'e saude card',b'28097267/0001-68',b'000000'
2039,,"E-VIDA;""11828089000103 "";""418374""",,,
417,0.9446253,"E-VIDA (ELETRONORTE) - CORPORATE;;""418374""",b'e-vida (eletronorte) - corporate',b'11.828.089/0001-03',b'418374'
417,0.9446253,"E-VIDA (ELETRONORTE) - CORPORATE;""11.828.089/0001-03"";""418374""",b'e-vida (eletronorte) - corporate',b'11.828.089/0001-03',b'418374'
418,0.89345735,"E.C.G;;""000004""",b'e.c.g',b'',b'000004'
418,0.89345735,"E.C.G;;""4""",b'e.c.g',b'',b'000004'
2040,,"ECON LIFE;;""375437""",,,
419,0.5579842,"ECONLIFE;;""000003""",b'econlife',b'04388452000143',b'000003'
419,0.5579842,"ECONLIFE SAUDE;""04388452000143 "";""413755""",b'econlife',b'04388452000143',b'000003'
2041,,"ECONOMOS;;""999999""",,,
420,0.6746160889626223,"ECONOMUS;;""312924""",b'economus',b'49.320.799/0001-92',b'342611'
420,0.7783084960159319,"ECONOMUS;;""50""",b'economus',b'49.320.799/0001-92',b'342611'
420,0.6147273436189149,"ECONOMUS;;""999999""",b'economus',b'49.320.799/0001-92',b'342611'
420,0.79385568319764,"ECONOMUS;""49.320.799/0001-92"";""342611""",b'economus',b'49.320.799/0001-92',b'342611'
420,0.3321223426152341,"Economus (VF);""49.320.799/0001-92"";""034261""",b'economus',b'49.320.799/0001-92',b'342611'
2042,,"Economus - Via Hospital;"""";""000000""",,,
420,0.3345051971146532,"Economus Dermatologista;""49.320.799/0001-92"";""342611""",b'economus',b'49.320.799/0001-92',b'342611'
421,0.7842594,"ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;""49320799000192 "";""342611""",b'economus instituto de seguridade social',b'49320799000192',b'342611'
421,0.7842594,"ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL; 47565155000139 ;""342281""",b'economus instituto de seguridade social',b'49320799000192',b'342611'
2043,,"ECONOMUS P.A;;""30""",,,
420,0.2791912833344269,"ECONOMUS REEMBOLSO;"""";""000016""",b'economus',b'49.320.799/0001-92',b'342611'
420,0.3190731804767546,"ECONOMUS ROBERTO;""49320799000192"";""342611""",b'economus',b'49.320.799/0001-92',b'342611'
2044,,"Economy Brasil;""000000000000000000"";""000000""",,,
2045,,"ECS ADMINISTRADORA DE BENEFICIOS LTDA;""39245402000191 "";""417343""",,,
2046,,"El Shaday;""000010001000101"";""000101""",,,
2047,,"ELEB;;""999999""",,,
2048,,"ELETROBRAS;""00001180000126 "";""359521""",,,
2049,,"ELETROCARDIOGRAMA;;""999999""",,,
2050,,"ELETRONORTE;""00357038000116 "";""401960""",,,
2051,,"ELETRONUCLEAR;""42540211000167 "";""344699""",,,
422,0.5824741254368391,Eletros Saúde;-;-,b'eletros-saude',b'?34268789000188',b'313904'
422,0.6020558655952464,"ELETROS-SA?DE ;?34268789000188 ;""313904""",b'eletros-saude',b'?34268789000188',b'313904'
422,0.8563161995927641,"ELETROS-SAÚDE;""34268789000188 "";""313904""",b'eletros-saude',b'?34268789000188',b'313904'
2052,,"ELETROSUL;""00073957000168 "";""356891""",,,
423,0.9446253,"Eletrovidro;;""000000""",b'eletrovidro',b'',b'000000'
423,0.9446253,"Eletrovidro;"""";""000000""",b'eletrovidro',b'',b'000000'
2053,,"ELITE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA;""13423699000144 "";""418391""",,,
2054,,"ELO SAÚDE;""13122792000119 "";""418421""",,,
424,0.2819391157958432,"ELOSA?DE ;?42286245000177 ;""315095""",b'elosaude',b'42286245000177',b'315095'
424,0.23384091943886487,"ELOSAÚDE;""11593821000103 "";""417297""",b'elosaude',b'42286245000177',b'315095'
424,0.6796702165730767,"ELOSAÚDE; 42286245000177 ;""315095""",b'elosaude',b'42286245000177',b'315095'
2055,,"ELOSAÚDE - Associação de Assistência à Saúde;""11.593.821/0001-03"";""417297""",,,
2056,,"EMBATELE;""03.115.855/0001-56"";""000000""",,,
2057,,"EMBRA; 17178443000170 ;""351245""",,,
425,0.42984855,"Embraco;""000000000000000000"";""000000""",b'embraco',b'000000000000000000',b'000000'
425,0.42984855,"EMBRACO;""59.105.999/0057-30"";""1234""",b'embraco',b'000000000000000000',b'000000'
426,0.7787916,"EMBRAER;;""999999""",b'embraer',b'60208493000181',b'999999'
426,0.7787916,"EMBRAER; 60208493000181 ;""303569""",b'embraer',b'60208493000181',b'999999'
427,0.7788660911529285,"EMBRAPA - EMPRESA BR. DE PESQUISA AGROPECUÁRIA;""00348003000110 "";""334782""",b'embrapa - empresa brasileira de pesquisa agropecuaria',b'00348003000110',b'334782'
427,0.7986868228247592,"EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECU?RIA ;?00348003000110 ;""334782""",b'embrapa - empresa brasileira de pesquisa agropecuaria',b'00348003000110',b'334782'
427,0.9063983846817776,"EMBRAPA - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA; 00348003000110 ;""334782""",b'embrapa - empresa brasileira de pesquisa agropecuaria',b'00348003000110',b'334782'
428,0.6159726792656888,"EMBRATEL;"""";""000001""",b'embratel',b'33.530.486/0001-29',b'320587'
428,0.7084865205126673,"EMBRATEL;""33.530.486/0001-29"";""320587""",b'embratel',b'33.530.486/0001-29',b'320587'
428,0.15942810396500307,"EMBRATEL - DEMAIS PLANOS;"""";""444444""",b'embratel',b'33.530.486/0001-29',b'320587'
428,0.2046279438526446,"EMBRATEL - DR. CARLOS;""33.530.486/0001-29"";""320587""",b'embratel',b'33.530.486/0001-29',b'320587'
428,0.2017005103945615,"EMBRATEL - PAME (CENNTRUM);""33.530.486/0001-29"";""320587""",b'embratel',b'33.530.486/0001-29',b'320587'
429,0.9446253,"EMBRATEL CORPORATE;;""316849""",b'embratel corporate',b'33.530.486/0125-69',b'316849'
429,0.9446253,"EMBRATEL CORPORATE;""33.530.486/0125-69"";""316849""",b'embratel corporate',b'33.530.486/0125-69',b'316849'
2058,,"EMBRATEL PAME - ASSOCIAÇÃO  DE ASSISTENCIA PLENA EM SAUDE;""01.591.800/0001-97"";""342408""",,,
428,0.20646751269617736,"EMBRATEL REEMBOLSO;"""";""000017""",b'embratel',b'33.530.486/0001-29',b'320587'
2059,,"EMENDER SERVIÇOS DE SEGUROS;;""000000""",,,
2060,,"EMGEPRON;""27816487000131 "";""410322""",,,
2061,,"EMJJ;""07368054000153 "";""416541""",,,
430,0.5322599482653809,"EMP BRASILEIRA DE CORREIROS E TELEGRAFOS;""34028316/0031-29"";""353761""",b'emp brasileira de correiros e telegrafos',b'34028316/0031-29',b'353761'
2062,,"EMPREITEIRA BARBOSA;""26.050.146/0001-35"";""000000""",,,
2063,,"EMPREMED ASSISTENCIA MEDICA;""18272633000114 "";""367729""",,,
2064,,"EMPRESA AMIGA;""000000000000000000"";""000000""",,,
431,0.6174053938763928,"EMPRESA BR. DE CORREIOS E TELÉGRAFOS;""34028316000103 "";""353761""",b'empresa brasileira de correios e telegrafos',b'34028316000103',b'353761'
431,0.6572223854243037,"EMPRESA BRASILEIRA DE CORREIOS E TEL?GRAFOS ;?34028316000103 ;""353761""",b'empresa brasileira de correios e telegrafos',b'34028316000103',b'353761'
430,0.5322599482653809,"EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS ;""34028316/0031-29"";""419133""",b'emp brasileira de correiros e telegrafos',b'34028316/0031-29',b'353761'
431,0.8286750699278302,"EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS ; 34028316000103 ;""353761""",b'empresa brasileira de correios e telegrafos',b'34028316000103',b'353761'
2065,,"EMPRESA BRASILEIRA DE PLANEJAMENTO DE TRANSPORTES - GEIPOT;""00366914000170 "";""325457""",,,
432,0.9681470098906496,"EMPRESA BRASILEIRA DE TELECOMUNICA??ES ;?33530486000129 ;""320587""",b'empresa brasileira de telecomunica??es',b'?33530486000129',b'320587'
432,0.9681470098906496,"EMPRESA BRASILEIRA DE TELECOMUNICAÃ?ES;á33530486000129 ;""320587""",b'empresa brasileira de telecomunica??es',b'?33530486000129',b'320587'
432,0.9590592386365488,"EMPRESA BRASILEIRA DE TELECOMUNICAÇÕES;""33530486000129 "";""320587""",b'empresa brasileira de telecomunica??es',b'?33530486000129',b'320587'
433,0.96490556,"EMPRESARIAL PLANO DE ASSIST?NCIA M?DICA LTDA ;?02838972000185 ;""406210""",b'empresarial plano de assist?ncia m?dica ltda',b'?02838972000185',b'406210'
433,0.96490556,"EMPRESARIAL PLANO DE ASSISTÊNCIA MÉDICA LTDA; 02838972000185;""406210""",b'empresarial plano de assist?ncia m?dica ltda',b'?02838972000185',b'406210'
2066,,"Empresas;"""";""00000""",,,
2067,,"EMPRODONT ASSISTENCIA ODONTOLOGICA EMPRESARIAL LTDA; 00614960000141 ;""413143""",,,
2068,,"ENGEPROM;;""999999""",,,
2069,,"Envolve Jardinópolis;""07.682.551/0001-21"";""000001""",,,
2070,,"EPHARMA;"""";""000000""",,,
434,0.9446253,"EPHARMA CORPORATE;;""000000""",b'epharma corporate',b'03.448.808/0001-24',b'000000'
434,0.9446253,"EPHARMA CORPORATE;""03.448.808/0001-24"";""000000""",b'epharma corporate',b'03.448.808/0001-24',b'000000'
2071,,"ESAME MEDICINA DO TRABALHO LTDA;""52.7000.280/001-35"";""000000""",,,
2072,,"ESH ODONTO;""05694801000118 "";""416380""",,,
2073,,"ESPAÇO GENTE IBGE;"""";""000000""",,,
435,0.604476112723786,"ESPECIAL;;""000000""",b'especial',b'',b'000000'
435,0.604476112723786,"Especial;"""";""111111""",b'especial',b'',b'000000'
435,0.604476112723786,"ESPECIAL SAUDE;;""375437""",b'especial',b'',b'000000'
435,0.604476112723786,"ESPECIAL SAÚDE;;""999999""",b'especial',b'',b'000000'
436,0.9448319,"ESSENCIAL SA?DE ;?04517426000178 ;""414166""",b'essencial sa?de',b'?04517426000178',b'414166'
436,0.9448319,"ESSENCIAL SAÚDE; 04517426000178 ;""414166""",b'essencial sa?de',b'?04517426000178',b'414166'
2074,,"ESTALEIRO ATLANTICO SUL LTDA;"""";""420905""",,,
2075,,"ESTAMPA METAL;""03.385.513/0001-56"";""000000""",,,
2076,,"ESTÉTICA;;""000002""",,,
2077,,"ESTRATEGIA SAUDE LTDA;""00893186000155 "";""405795""",,,
437,0.4958636,"ESTRELA;""84835552000100"";""402753""",b'estrela',b'84835552000100',b'402753'
437,0.4958636,"ESTRELA IND. PAPEL;;""999999""",b'estrela',b'84835552000100',b'402753'
2078,,"ESTUDO CLINICO;;""000000""",,,
2079,,"ESTUDO CLINICO ACAI PROJETO 40;""13825150810"";""000000""",,,
2080,,"ETERNIT;"""";""212121""",,,
2081,,"ÉTICA;;""999999""",,,
2082,,"ETICO;;""999999""",,,
2083,,"ETICO - LGR;""111111111111111111"";""000001""",,,
2084,,"ETKZ;""13.108.521/0001-09"";""000000""",,,
2085,,"EUROFIBRA;""06.923.736/0001-18"";""000000""",,,
2086,,"EV ADMINISTRADORA DE BENEFÍCIOS LTDA;""01856107000107 "";""417441""",,,
438,0.7322978251574326,"Evangelico Saude;""02.989.632/0001-55"";""326038""",b'evangelico saude',b'02.989.632/0001-55',b'000001'
438,0.7322978251574326,"EVANGELICO SAUDE;""02989632000155 "";""401480""",b'evangelico saude',b'02.989.632/0001-55',b'000001'
438,0.6683526070142991,"EVANGÉLICO SAÚDE-dr Ricardo;;""000001""",b'evangelico saude',b'02.989.632/0001-55',b'000001'
2087,,"EVERCROSS PLANEJAMENTO DE ASSISTÊNCIA MÉDICA LTDA.;""30123640000150 "";""410179""",,,
2088,,"EVIDENTE;""02947180000149 "";""400572""",,,
439,0.7475177163435498,"EVO SAÚDE;"""";""147963""",b'evo saude',b'23.871.310/00001-8',b'147963'
439,0.7237407369354255,"EVO SAUDE;""23.871.310/00001-8"";""000000""",b'evo saude',b'23.871.310/00001-8',b'147963'
439,0.7519979254562774,"EVO Saúde ;""23871310000187"";""111111""",b'evo saude',b'23.871.310/00001-8',b'147963'
2089,,"EVO SAUDE ODONTOLOGICA S/S;""07424164000195 "";""417017""",,,
2090,,"EX-MEDIAL;""00.000.000/0000-00"";""000000""",,,
2091,,"EXAME MEDICO;;""000001""",,,
2092,,"Exames;;""2""",,,
2093,,"EXAMINE JÁ;""17.339.233/0001-16"";""000000""",,,
2094,,"Excelência;""18444090000175"";""1111""",,,
2095,,"excellence II;;""999999""",,,
2096,,"EXITUS SAUDE ODONTOLOGICA; 01382881000115;""339750""",,,
2097,,"EXPRESS SAUDE;;""999999""",,,
2098,,"EXTRAMED;""01747987000175 "";""414204""",,,
2099,,"EXTREMAMEDIC;""03548273000163 "";""411868""",,,
440,0.9180061,"F?CIL ASSIST?NCIA ODONTOL?GICA LTDA ;?02223384000137 ;""405752""",b'f?cil assist?ncia odontol?gica ltda',b'?02223384000137',b'405752'
2100,,"FACE GESTÃO DE BENEFÍCIOS;"""";""000000""",,,
2101,,"FACEB;""00469585000193 "";""309362""",,,
2102,,"FACHESF;""42160192000143 "";""317233""",,,
440,0.9180061,"FÁCIL ASSISTÊNCIA ODONTOLÓGICA LTDA; 02223384000137 ;""405752""",b'f?cil assist?ncia odontol?gica ltda',b'?02223384000137',b'405752'
2103,,"FACILMED;""07.203.384/0001-99"";""00000""",,,
2104,,"FAEC;;""315478""",,,
2105,,"FAEC CONSULTA;;""315478""",,,
2106,,"FAEC EXAMES;;""315478""",,,
2107,,"FAEC VISITA HOSPITALAR;;""315478""",,,
2108,,"FAECES;""00580481000151 "";""329665""",,,
2109,,FAESES;-;-,,,
2110,,"FAMA;""84112481000117 "";""313971""",,,
441,0.66122144,"FAMED;""04839091000104 "";""414689""",b'famed',b'04839091000104',b'414689'
441,0.66122144,"FAMED;""62492053000124 "";""333638""",b'famed',b'04839091000104',b'414689'
2111,,"FAMEH/MP;""13026081000140 "";""418129""",,,
442,0.94841033,"FAMIDENTE DE TERESOPOLIS PRESTA??O DE ASSIST?NCIA ODONTOL?GICAS ;?04106651000111 ;""412902""",b'famidente de teresopolis presta??o de assist?ncia odontol?gicas',b'?04106651000111',b'412902'
442,0.94841033,"FAMIDENTE DE TERESOPOLIS PRESTAÇÃO DE ASSISTÊNCIA ODONTOLÓGICAS; 04106651000111 ;""412902""",b'famidente de teresopolis presta??o de assist?ncia odontol?gicas',b'?04106651000111',b'412902'
2112,,"FAMILIA MONTES CLAROS;"""";""333333""",,,
2113,,"FAPES (BNDES);"""";""555555""",,,
2114,,"FAPES - DR. CARLOS;""00397695000197 "";""339636""",,,
444,0.9446253,"FAPES - Fundação de Assistência e Previdência Social do BNDES;"""";""339636""",b'fapes - fundacao de assistencia e previdencia social do bndes',b'?00397695000197',b'339636'
444,0.9446253,"FAPES - FUNDACAO DE ASSISTENCIA E PREVIDENCIA SOCIAL DO BNDES ;?00397695000197 ;""339636""",b'fapes - fundacao de assistencia e previdencia social do bndes',b'?00397695000197',b'339636'
2115,,"FARMACIA BIOETICA;;""101010""",,,
2116,,"FARMAIS;;""000000""",,,
2117,,"FAS;"""";""000000""",,,
2118,,"FAS/HMV;""01204105000125 "";""369012""",,,
2119,,"FASCAL;"""";""666666""",,,
2120,,"FASCAR - DR. VICENTE;"""";""999999""",,,
2121,,"FASIUS-MED; 00597931000119 ;""358363""",,,
2122,,"FASSINCRA;;""999999""",,,
2123,,"FAV-PLAMHUV;""17989187000109 "";""302881""",,,
2124,,"FAZENDA LAGOA REDONDA;""146.359.176-49"";""000000""",,,
2125,,"FEBEN;;""999999""",,,
2126,,"FEDERA??O DAS UNIMEDS DO ESTADO DE S?O PAULO ;?43643139000166 ;""319996""",,,
2127,,"FEDERA??O DAS UNIMEDS DO OESTE PAULISTA ;?01559456000159 ;""413356""",,,
445,0.9342974438448117,"FEDERA??O DAS UNIMEDS DO VALE DO PARA?BA ;?01773319000112 ;""334511""",b'federa??o das unimeds do vale do para?ba',b'?01773319000112',b'334511'
446,0.9811022338451739,FEDERA?AO DA AMOZONIA OCIDENTAL AM, RO," RR E AC ;?84112481000117 ;""313971""","b'federa?ao da amozonia ocidental am, ro, rr e ac'",b'?84112481000117',b'313971'
447,0.2927407986509054,"FEDERA?AO DAS UNIMED S DO ESTADO DO MATO GROSSO ;?02511261000100 ;""328031""",b'federacao das unimed s do estado do mato grosso',b'02511261000100',b'328031'
449,0.9611559396629673,"FEDERA?AO DAS UNIMEDS DA AMAZONIA ORIENTAL ;?83311050000117 ;""332755""",b'federacao das unimeds da amazonia oriental',b'83311050000117',b'332755'
2128,,"FEDERA?AO DAS UNIMED´S DE MATO GROSSO DO SUL ;?00755186000199 ;""316741""",,,
446,0.9811022338451739,FEDERAÃAO DA AMOZONIA OCIDENTAL AM, RO," RR E AC;á84112481000117 ;""313971""","b'federa?ao da amozonia ocidental am, ro, rr e ac'",b'?84112481000117',b'313971'
446,0.9792357088751329,FEDERAÇAO DA AMOZONIA OCIDENTAL AM, RO," RR E AC; 84112481000117;""313971""","b'federa?ao da amozonia ocidental am, ro, rr e ac'",b'?84112481000117',b'313971'
447,0.9828698021626449,"FEDERAÇAO DAS UNIMED S DO ESTADO DO MATO GROSSO ; 02511261000100 ;""328031""",b'federacao das unimed s do estado do mato grosso',b'02511261000100',b'328031'
449,0.9620995946561419,"FEDERAÇAO DAS UNIMED'S DA AMAZONIA ORIENTAL; 83311050000117 ;""332755""",b'federacao das unimeds da amazonia oriental',b'83311050000117',b'332755'
448,0.9922010303292997,"FEDERAÇAO DAS UNIMED'S DE MATO GROSSO DO SUL;""00755186000199 "";""316741""","b""federacao das unimed's de mato grosso do sul""",b'00755186000199',b'316741'
447,0.2928381615323209,"FEDERAÇAO DAS UNIMED'S DO ESTADO DO MATO GROSSO; 02511261000100;""328031""",b'federacao das unimed s do estado do mato grosso',b'02511261000100',b'328031'
449,0.9797719056284137,"FEDERAÇAO DAS UNIMEDS DA AMAZONIA ORIENTAL ; 83311050000117 ;""332755""",b'federacao das unimeds da amazonia oriental',b'83311050000117',b'332755'
2129,,"FEDERAÇÃO DAS UNIMEDS DO ESTADO DE SÃO PAULO ; 43643139000166 ;""319996""",,,
2130,,"FEDERAÇÃO DAS UNIMEDS DO OESTE PAULISTA; 01559456000159 ;""413356""",,,
445,0.9342974438448117,"FEDERAÇÃO DAS UNIMEDS DO VALE DO PARAÍBA; 01773319000112;""334511""",b'federa??o das unimeds do vale do para?ba',b'?01773319000112',b'334511'
448,0.9922010303292997,"FEDERAÇAO DAS UNIMED´S DE MATO GROSSO DO SUL ; 00755186000199 ;""316741""","b""federacao das unimed's de mato grosso do sul""",b'00755186000199',b'316741'
2131,,"FEMCO;;""999999""",,,
2132,,"FENIX MEDICAL;"""";""420271""",,,
2133,,"FERIADO;;""999999""",,,
2134,,"FHGV - Fundação Hospital Getúlio Vargas;""13183513000127"";""000004""",,,
450,0.7197118357629637,"FILANTROPIA;;""999998""",b'filantropia',b'000000000000000000',b'000000'
450,0.77896365554595,"filantropia;"""";""000000""",b'filantropia',b'000000000000000000',b'000000'
450,0.7778497895851001,"FILANTROPIA  ;"""";""000005""",b'filantropia',b'000000000000000000',b'000000'
450,0.748082483575276,"FILANTROPIA;"""";""111111""",b'filantropia',b'000000000000000000',b'000000'
450,0.5859704486217889,"FILANTROPIA ;""000000000000000000"";""000000""",b'filantropia',b'000000000000000000',b'000000'
450,0.5686928716953144,"Filantropia;""111111111111111111"";""111111""",b'filantropia',b'000000000000000000',b'000000'
2135,,"filantropia hospital;"""";""000000""",,,
2136,,"FIND;;""000004""",,,
2137,,"FIO CRUZ SAUDE;""03.033.006/0001-53"";""417548""",,,
451,0.5047376,"FioPrev;""03033006000153 "";""417548""",b'fioprev',b'03033006000153',b'417548'
451,0.5047376,"FIOPREV; 28954717000191 ;""337404""",b'fioprev',b'03033006000153',b'417548'
2138,,"FIOSAÚDE - DR. CARLOS;""03033006000153 "";""417548""",,,
2139,,"FIRJAN;;""999999""",,,
452,0.9219177,"FIRJAN SA?DE ;?07578281000103 ;""415359""",b'firjan sa?de',b'?07578281000103',b'415359'
452,0.9219177,"FIRJAN SAÚDE;""07578281000103 "";""415359""",b'firjan sa?de',b'?07578281000103',b'415359'
2140,,"FIRMAS;;""999999""",,,
2141,,"FIRST ASSIST?NCIA ODONTOL?GICA ;?73267999000103 ;""402257""",,,
2142,,"FIRST ASSISTÊNCIA ODONTOLÓGICA; 73267999000103 ;""402257""",,,
453,0.9088466760897731,"FISCO SA?DE ;?24129496000166 ;""415707""",b'fisco sa?de',b'?24129496000166',b'415707'
453,0.9088466760897731,"FISCO SAÚDE; 24129496000166 ;""415707""",b'fisco sa?de',b'?24129496000166',b'415707'
2143,,"FISCO SAÚDE-PE;""11996146000155 "";""417661""",,,
2144,,"FISIODENTE; 01444998000186 ;""318744""",,,
2145,,"Fisioterapia particular;;""000000""",,,
2146,,"FLEMING ODONTOLOGIA; 05401529000130;""414697""",,,
2147,,"FLENDER; 18032250000179 ;""382213""",,,
2148,,"FLORASA; 18238980000120 ;""348961""",,,
2149,,"FOCS;""41343187000103 "";""356573""",,,
